snapshot,PV Power,Wind Power,Grid Power,EV Load,Battery SOC,Battery Charger
2024-01-28 23:00:00,-0.0,-0.0,506.0052631578947,505.9,100.0,0.10526315789473087
2024-01-29 00:00:00,-0.0,-0.0,1070.505263157895,1070.4,100.0,0.10526315789473087
2024-01-29 01:00:00,-0.0,-0.0,291.40526315789475,291.3,100.0,0.10526315789473087
2024-01-29 02:00:00,-0.0,-0.0,400.70526315789476,400.6,100.0,0.10526315789473087
2024-01-29 03:00:00,-0.0,-0.0,160.60526315789474,160.5,100.0,0.10526315789473087
2024-01-29 04:00:00,-0.0,-0.0,126.90526315789472,126.8,100.0,0.10526315789473087
2024-01-29 05:00:00,-0.0,-0.0,266.70526315789476,266.6,100.0,0.10526315789473087
2024-01-29 06:00:00,-0.0,-0.0,130.90526315789475,130.8,100.0,0.10526315789473087
2024-01-29 07:00:00,0.03917009155783389,-0.0,102.9660930663369,102.9,100.0,0.10526315789473087
2024-01-29 08:00:00,10.0002960420938,-0.0,86.40496711580093,96.3,100.0,0.10526315789473087
2024-01-29 09:00:00,69.24409151077269,-0.0,24.46117164712203,93.6,100.0,0.10526315789473087
2024-01-29 10:00:00,233.62241321139865,-0.0,-0.0,134.9,193.6862925508287,98.72241321139865
2024-01-29 11:00:00,364.4446134567261,-0.0,317.74211679771827,780.6,100.0,-98.41326974555567
2024-01-29 12:00:00,379.6552716361152,-0.0,369.9499915217795,749.5,100.0,0.10526315789473087
2024-01-29 13:00:00,374.80902777777777,0.799999999999992,-0.0,329.7,143.51357638888888,45.90902777777777
2024-01-29 14:00:00,347.1701388888889,1.86666666666666,-0.0,377.3,116.52002809027776,-28.263194444444437
2024-01-29 15:00:00,212.9357638888889,-0.0,284.09738551933475,514.3,100.0,-17.2668505917763
2024-01-29 16:00:00,162.9895833333333,-0.0,374.71567982456145,537.6,100.0,0.10526315789473087
2024-01-29 17:00:00,14.27604166666665,-0.0,309.3292214912281,323.5,100.0,0.10526315789473087
2024-01-29 18:00:00,-0.0,-0.0,144.10526315789474,144.0,100.0,0.10526315789473087
2024-01-29 19:00:00,-0.0,-0.0,247.00526315789475,246.9,100.0,0.10526315789473087
2024-01-29 20:00:00,-0.0,-0.0,116.80526315789473,116.7,100.0,0.10526315789473087
2024-01-29 21:00:00,-0.0,-0.0,489.0052631578947,488.9,100.0,0.10526315789473087
2024-01-29 22:00:00,-0.0,-0.0,909.4052631578946,909.3,100.0,0.10526315789473087
2024-01-29 23:00:00,-0.0,-0.0,448.20526315789476,448.1,100.0,0.10526315789473087
2024-01-30 00:00:00,-0.0,-0.0,947.7052631578947,947.6,100.0,0.10526315789473087
2024-01-30 01:00:00,-0.0,-0.0,299.80526315789473,299.7,100.0,0.10526315789473087
2024-01-30 02:00:00,-0.0,-0.0,163.60526315789474,163.5,100.0,0.10526315789473087
2024-01-30 03:00:00,-0.0,-0.0,283.0052631578947,282.9,100.0,0.10526315789473087
2024-01-30 04:00:00,-0.0,-0.0,179.10526315789474,179.0,100.0,0.10526315789473087
2024-01-30 05:00:00,-0.0,-0.0,297.5052631578947,297.4,100.0,0.10526315789473087
2024-01-30 06:00:00,-0.0,-0.0,200.10526315789474,200.0,100.0,0.10526315789473087
2024-01-30 07:00:00,0.044543108670040965,-0.0,150.3607200492247,150.3,100.0,0.10526315789473087
2024-01-30 08:00:00,8.6891856264426,-0.0,-0.0,0.5,107.67972634512047,8.1891856264426
2024-01-30 09:00:00,78.6552795441821,-0.0,39.97414506763333,126.6,100.0,-7.970575388184575
2024-01-30 10:00:00,249.76961029900446,-0.0,-0.0,128.3,215.29612978405422,121.46961029900444
2024-01-30 11:00:00,366.3398223453098,-0.0,-0.0,470.2,116.41366488231449,-103.86017765469018
2024-01-30 12:00:00,382.27690060933435,-0.0,-0.0,271.7,221.3453067962998,110.57690060933436
2024-01-30 13:00:00,376.1979166666667,-0.0,-0.0,284.5,308.23698232283687,91.69791666666669
2024-01-30 14:00:00,341.4756944444444,0.7333333333333321,-0.0,349.8,300.71732172940284,-7.590972222222279
2024-01-30 15:00:00,213.52430555555554,-0.0,8.57569444444448,422.1,110.41660440767345,-200.0
2024-01-30 16:00:00,164.78125,-0.0,306.1701312597203,481.8,100.0,-10.84861874027976
2024-01-30 17:00:00,16.59374999999995,-0.0,346.1115131578948,362.6,100.0,0.10526315789473087
2024-01-30 18:00:00,-0.0,-0.0,273.10526315789474,273.0,100.0,0.10526315789473087
2024-01-30 19:00:00,-0.0,-0.0,112.10526315789473,112.0,100.0,0.10526315789473087
2024-01-30 20:00:00,-0.0,-0.0,103.00526315789473,102.9,100.0,0.10526315789473087
2024-01-30 21:00:00,-0.0,-0.0,472.30526315789473,472.2,100.0,0.10526315789473087
2024-01-30 22:00:00,-0.0,-0.0,1015.5052631578947,1015.4,100.0,0.10526315789473087
2024-01-30 23:00:00,-0.0,-0.0,363.5052631578947,363.4,100.0,0.10526315789473087
2024-01-31 00:00:00,-0.0,-0.0,759.6052631578947,759.5,100.0,0.10526315789473087
2024-01-31 01:00:00,-0.0,-0.0,520.9052631578946,520.8,100.0,0.10526315789473087
2024-01-31 02:00:00,-0.0,-0.0,241.20526315789473,241.1,100.0,0.10526315789473087
2024-01-31 03:00:00,-0.0,-0.0,108.80526315789473,108.7,100.0,0.10526315789473087
2024-01-31 04:00:00,-0.0,-0.0,234.80526315789473,234.7,100.0,0.10526315789473087
2024-01-31 05:00:00,-0.0,-0.0,272.90526315789475,272.8,100.0,0.10526315789473087
2024-01-31 06:00:00,-0.0,-0.0,285.20526315789476,285.1,100.0,0.10526315789473087
2024-01-31 07:00:00,0.04222853794797427,-0.0,131.76303461994675,131.7,100.0,0.10526315789473087
2024-01-31 08:00:00,6.907635192619599,-0.0,16.99762796527513,23.8,100.0,0.10526315789473087
2024-01-31 09:00:00,69.11652730570896,-0.0,-0.0,56.8,111.60070094042352,12.31652730570896
2024-01-31 10:00:00,231.78099340862695,-0.0,-0.0,87.4,248.65104397767868,144.38099340862695
2024-01-31 11:00:00,353.6767684088813,-0.0,-0.0,296.6,302.6253229221382,57.076768408881264
2024-01-31 12:00:00,367.4752351972792,-0.0,-0.0,468.4,206.4441710366313,-100.9247648027208
2024-01-31 13:00:00,363.28125,-0.0,-0.0,396.0,175.1549143655947,-32.71875
2024-01-31 14:00:00,331.875,-0.0,154.59893741975884,565.4,100.0,-78.92606258024115
2024-01-31 15:00:00,207.2881944444444,-0.0,685.6170687134502,892.8,100.0,0.10526315789473087
2024-01-31 16:00:00,149.05729166666666,-0.0,208.3479714912281,357.3,100.0,0.10526315789473087
2024-01-31 17:00:00,14.9444444444444,-0.0,196.96081871345035,211.8,100.0,0.10526315789473087
2024-01-31 18:00:00,-0.0,-0.0,227.70526315789473,227.6,100.0,0.10526315789473087
2024-01-31 19:00:00,-0.0,-0.0,139.40526315789475,139.3,100.0,0.10526315789473087
2024-01-31 20:00:00,-0.0,-0.0,66.80526315789473,66.7,100.0,0.10526315789473087
2024-01-31 21:00:00,-0.0,-0.0,473.80526315789473,473.7,100.0,0.10526315789473087
2024-01-31 22:00:00,-0.0,-0.0,1071.7052631578947,1071.6,100.0,0.10526315789473087
2024-01-31 23:00:00,-0.0,-0.0,472.40526315789475,472.3,100.0,0.10526315789473087
2024-02-01 00:00:00,-0.0,-0.0,883.0052631578947,882.9,100.0,0.10526315789473087
2024-02-01 01:00:00,-0.0,-0.0,467.80526315789473,467.7,100.0,0.10526315789473087
2024-02-01 02:00:00,-0.0,-0.0,175.40526315789475,175.3,100.0,0.10526315789473087
2024-02-01 03:00:00,-0.0,-0.0,169.60526315789474,169.5,100.0,0.10526315789473087
2024-02-01 04:00:00,-0.0,-0.0,266.5052631578947,266.4,100.0,0.10526315789473087
2024-02-01 05:00:00,-0.0,-0.0,378.10526315789474,378.0,100.0,0.10526315789473087
2024-02-01 06:00:00,-0.0,-0.0,290.5052631578947,290.4,100.0,0.10526315789473087
2024-02-01 07:00:00,0.03762196426072882,-0.0,14.967641193634002,14.9,100.0,0.10526315789473087
2024-02-01 08:00:00,6.4263212848972,-0.0,-0.0,0.0,106.00500522065235,6.4263212848972
2024-02-01 09:00:00,39.4796483384238,-0.0,94.41087775059546,140.1,100.0,-6.209473910980735
2024-02-01 10:00:00,126.32163518004947,1.799999999999988,6.483627977845288,134.5,100.0,0.10526315789473087
2024-02-01 11:00:00,259.5974757936266,3.466666666666656,137.5411206976015,400.5,100.0,0.10526315789473087
2024-02-01 12:00:00,358.484099706014,4.933333333333332,291.9878301185474,655.3,100.0,0.10526315789473087
2024-02-01 13:00:00,297.30381944444446,6.333333333333324,104.16811038011696,407.7,100.0,0.10526315789473087
2024-02-01 14:00:00,69.3177083333333,3.06666666666666,382.92088815789475,455.2,100.0,0.10526315789473087
2024-02-01 15:00:00,23.9878472222222,1.4666666666666641,641.6507492690058,667.0,100.0,0.10526315789473087
2024-02-01 16:00:00,41.30555555555555,2.599999999999992,387.49970760233924,431.3,100.0,0.10526315789473087
2024-02-01 17:00:00,1.68055555555555,4.333333333333332,298.49137426900586,304.4,100.0,0.10526315789473087
2024-02-01 18:00:00,-0.0,5.666666666666664,117.03859649122805,122.6,100.0,0.10526315789473087
2024-02-01 19:00:00,-0.0,8.25,227.95526315789473,236.1,100.0,0.10526315789473087
2024-02-01 20:00:00,-0.0,7.1333333333333275,285.3719298245614,292.4,100.0,0.10526315789473087
2024-02-01 21:00:00,-0.0,9.699999999999996,647.8052631578946,657.4,100.0,0.10526315789473087
2024-02-01 22:00:00,-0.0,6.266666666666664,865.238596491228,871.4,100.0,0.10526315789473087
2024-02-01 23:00:00,-0.0,8.599999999999993,283.6052631578948,292.1,100.0,0.10526315789473087
2024-02-02 00:00:00,-0.0,10.449999999999996,1000.9552631578946,1011.3,100.0,0.10526315789473087
2024-02-02 01:00:00,-0.0,9.45,570.1552631578946,579.5,100.0,0.10526315789473087
2024-02-02 02:00:00,-0.0,8.749999999999993,504.15526315789464,512.8,100.0,0.10526315789473087
2024-02-02 03:00:00,-0.0,8.949999999999996,332.85526315789474,341.7,100.0,0.10526315789473087
2024-02-02 04:00:00,-0.0,7.666666666666656,276.7385964912281,284.3,100.0,0.10526315789473087
2024-02-02 05:00:00,-0.0,3.1999999999999917,468.80526315789473,471.9,100.0,0.10526315789473087
2024-02-02 06:00:00,-0.0,2.5333333333333323,248.4719298245614,250.9,100.0,0.10526315789473087
2024-02-02 07:00:00,0.23624363820995,2.866666666666656,138.40235285301816,141.4,100.0,0.10526315789473087
2024-02-02 08:00:00,3.82635933864445,1.6666666666666559,80.01223715258362,85.4,100.0,0.10526315789473087
2024-02-02 09:00:00,24.4788177973694,4.733333333333328,77.293112027192,106.4,100.0,0.10526315789473087
2024-02-02 10:00:00,34.02104861206475,3.5333333333333283,176.35088121249666,213.8,100.0,0.10526315789473087
2024-02-02 11:00:00,44.468093183305506,3.466666666666656,448.3705033079226,496.2,100.0,0.10526315789473087
2024-02-02 12:00:00,42.529538181093,0.933333333333324,509.6423916434684,553.0,100.0,0.10526315789473087
2024-02-02 13:00:00,47.02777777777775,-0.0,405.07748538011697,452.0,100.0,0.10526315789473087
2024-02-02 14:00:00,39.40625,-0.0,360.79901315789476,400.1,100.0,0.10526315789473087
2024-02-02 15:00:00,31.69618055555555,-0.0,489.3090826023391,520.9,100.0,0.10526315789473087
2024-02-02 16:00:00,21.5052083333333,-0.0,483.8000548245614,505.2,100.0,0.10526315789473087
2024-02-02 17:00:00,2.5329861111111,-0.0,307.6722770467837,310.1,100.0,0.10526315789473087
2024-02-02 18:00:00,-0.0,1.399999999999992,224.50526315789475,225.8,100.0,0.10526315789473087
2024-02-02 19:00:00,-0.0,-0.0,160.00526315789475,159.9,100.0,0.10526315789473087
2024-02-02 20:00:00,-0.0,0.06666666666666,145.63859649122807,145.6,100.0,0.10526315789473087
2024-02-02 21:00:00,-0.0,-0.0,605.6052631578947,605.5,100.0,0.10526315789473087
2024-02-02 22:00:00,-0.0,4.599999999999996,967.6052631578947,972.1,100.0,0.10526315789473087
2024-02-02 23:00:00,-0.0,2.4,366.10526315789474,368.4,100.0,0.10526315789473087
2024-02-03 00:00:00,-0.0,1.86666666666666,526.238596491228,528.0,100.0,0.10526315789473087
2024-02-03 01:00:00,-0.0,5.266666666666656,773.638596491228,778.8,100.0,0.10526315789473087
2024-02-03 02:00:00,-0.0,5.199999999999996,425.80526315789473,430.9,100.0,0.10526315789473087
2024-02-03 03:00:00,-0.0,3.266666666666664,203.7385964912281,206.9,100.0,0.10526315789473087
2024-02-03 04:00:00,-0.0,1.799999999999988,291.7052631578947,293.4,100.0,0.10526315789473087
2024-02-03 05:00:00,-0.0,0.7333333333333321,315.27192982456137,315.9,100.0,0.10526315789473087
2024-02-03 06:00:00,-0.0,1.333333333333332,212.2719298245614,213.5,100.0,0.10526315789473087
2024-02-03 07:00:00,0.33977533069745003,0.333333333333324,156.63215449386396,157.2,100.0,0.10526315789473087
2024-02-03 08:00:00,10.37590905817015,0.06666666666666,60.96268743305791,71.3,100.0,0.10526315789473087
2024-02-03 09:00:00,47.0160448220041,1.2,81.68921833589067,129.8,100.0,0.10526315789473087
2024-02-03 10:00:00,177.0790898799896,3.799999999999992,-0.0,159.1,120.59013538599012,21.77908987998959
2024-02-03 11:00:00,353.0225610733032,0.933333333333324,-0.0,232.9,235.47264493690884,121.05589440663654
2024-02-03 12:00:00,376.10124799940326,4.2,-0.0,280.2,330.333357891405,100.10124799940327
2024-02-03 13:00:00,362.23263888888886,4.133333333333328,-0.0,543.8,161.44069814462475,-177.43402777777777
2024-02-03 14:00:00,345.55555555555554,3.733333333333332,19.00662958850046,432.8,100.0,-64.50448152261066
2024-02-03 15:00:00,150.95659722222223,5.3999999999999995,329.04866593567255,485.3,100.0,0.10526315789473087
2024-02-03 16:00:00,38.58854166666665,6.799999999999992,481.6167214912281,526.9,100.0,0.10526315789473087
2024-02-03 17:00:00,19.68229166666665,4.599999999999996,257.5229714912281,281.7,100.0,0.10526315789473087
2024-02-03 18:00:00,-0.0,1.399999999999992,199.50526315789475,200.8,100.0,0.10526315789473087
2024-02-03 19:00:00,-0.0,-0.0,278.70526315789476,278.6,100.0,0.10526315789473087
2024-02-03 20:00:00,-0.0,-0.0,238.80526315789473,238.7,100.0,0.10526315789473087
2024-02-03 21:00:00,-0.0,-0.0,330.5052631578947,330.4,100.0,0.10526315789473087
2024-02-03 22:00:00,-0.0,-0.0,1183.8052631578948,1183.7,100.0,0.10526315789473087
2024-02-03 23:00:00,-0.0,-0.0,454.40526315789475,454.3,100.0,0.10526315789473087
2024-02-04 00:00:00,-0.0,-0.0,757.2052631578947,757.1,100.0,0.10526315789473087
2024-02-04 01:00:00,-0.0,1.733333333333328,375.6719298245614,377.3,100.0,0.10526315789473087
2024-02-04 02:00:00,-0.0,2.266666666666656,216.03859649122808,218.2,100.0,0.10526315789473087
2024-02-04 03:00:00,-0.0,4.533333333333324,93.47192982456141,97.9,100.0,0.10526315789473087
2024-02-04 04:00:00,-0.0,6.66666666666666,113.63859649122807,120.2,100.0,0.10526315789473087
2024-02-04 05:00:00,-0.0,3.0,305.60526315789474,308.5,100.0,0.10526315789473087
2024-02-04 06:00:00,-0.0,3.5333333333333283,151.2719298245614,154.7,100.0,0.10526315789473087
2024-02-04 07:00:00,0.31663724479985,0.799999999999992,130.8886259130949,131.9,100.0,0.10526315789473087
2024-02-04 08:00:00,20.74376814688245,-0.0,6.661495011012281,27.3,100.0,0.10526315789473087
2024-02-04 09:00:00,95.68905989329019,3.0,84.01620326460454,182.6,100.0,0.10526315789473087
2024-02-04 10:00:00,239.72560882568357,2.666666666666664,-0.0,199.2,140.93266171773274,43.19227549235024
2024-02-04 11:00:00,368.07364092932806,2.799999999999996,-0.0,406.0,107.42168793887667,-35.12635907067194
2024-02-04 12:00:00,385.2544747458564,3.799999999999992,57.246297621577526,454.0,100.0,-7.699227632566097
2024-02-04 13:00:00,382.74305555555554,1.4666666666666641,-0.0,372.6,110.92923611111108,11.609722222222185
2024-02-04 14:00:00,353.28125,0.999999999999996,57.731058552631566,423.4,100.0,-11.387691447368397
2024-02-04 15:00:00,218.00520833333331,1.133333333333328,340.366721491228,559.4,100.0,0.10526315789473087
2024-02-04 16:00:00,180.7986111111111,-0.0,373.50665204678364,554.2,100.0,0.10526315789473087
2024-02-04 17:00:00,24.8802083333333,-0.0,412.2250548245614,437.0,100.0,0.10526315789473087
2024-02-04 18:00:00,-0.0,-0.0,126.50526315789473,126.4,100.0,0.10526315789473087
2024-02-04 19:00:00,-0.0,-0.0,100.00526315789473,99.9,100.0,0.10526315789473087
2024-02-04 20:00:00,-0.0,-0.0,121.80526315789473,121.7,100.0,0.10526315789473087
2024-02-04 21:00:00,-0.0,-0.0,331.70526315789476,331.6,100.0,0.10526315789473087
2024-02-04 22:00:00,-0.0,-0.0,752.5052631578947,752.4,100.0,0.10526315789473087
2024-02-04 23:00:00,-0.0,0.5999999999999881,590.4052631578946,590.9,100.0,0.10526315789473087
2024-02-05 00:00:00,-0.0,1.066666666666656,631.0385964912281,632.0,100.0,0.10526315789473087
2024-02-05 01:00:00,-0.0,-0.0,270.30526315789473,270.2,100.0,0.10526315789473087
2024-02-05 02:00:00,-0.0,-0.0,322.90526315789475,322.8,100.0,0.10526315789473087
2024-02-05 03:00:00,-0.0,-0.0,218.40526315789475,218.3,100.0,0.10526315789473087
2024-02-05 04:00:00,-0.0,-0.0,101.10526315789473,101.0,100.0,0.10526315789473087
2024-02-05 05:00:00,-0.0,-0.0,282.90526315789475,282.8,100.0,0.10526315789473087
2024-02-05 06:00:00,-0.0,-0.0,93.40526315789472,93.3,100.0,0.10526315789473087
2024-02-05 07:00:00,0.098592167358,-0.0,176.60667099053674,176.6,100.0,0.10526315789473087
2024-02-05 08:00:00,26.116769894336652,-0.0,12.48849326355808,38.5,100.0,0.10526315789473087
2024-02-05 09:00:00,162.15306229061548,4.86666666666666,-0.0,44.9,215.91374250941803,122.11972895728213
2024-02-05 10:00:00,290.6224033567641,3.333333333333324,-0.0,214.3,291.3707786225011,79.65573669009741
2024-02-05 11:00:00,397.596796353658,8.599999999999993,-0.0,427.4,270.9363643798538,-21.20320364634196
2024-02-05 12:00:00,391.3087341520521,1.066666666666656,-0.0,422.8,241.76205879325676,-30.42459918128123
2024-02-05 13:00:00,380.27777777777777,1.133333333333328,-0.0,255.1,361.51585229001904,126.3111111111111
2024-02-05 14:00:00,353.76736111111114,-0.0,-0.0,387.6,329.0133294932846,-33.83263888888888
2024-02-05 15:00:00,228.1736111111111,-0.0,134.02638888888896,562.2,138.68431616379127,-200.0
2024-02-05 16:00:00,189.93749999999994,-0.0,118.28815068670798,348.8,100.0,-40.57434931329208
2024-02-05 17:00:00,26.1736111111111,-0.0,234.33165204678363,260.4,100.0,0.10526315789473087
2024-02-05 18:00:00,-0.0,-0.0,231.30526315789473,231.2,100.0,0.10526315789473087
2024-02-05 19:00:00,-0.0,-0.0,200.70526315789473,200.6,100.0,0.10526315789473087
2024-02-05 20:00:00,-0.0,-0.0,89.40526315789472,89.3,100.0,0.10526315789473087
2024-02-05 21:00:00,-0.0,-0.0,275.80526315789473,275.7,100.0,0.10526315789473087
2024-02-05 22:00:00,-0.0,-0.0,853.2052631578947,853.1,100.0,0.10526315789473087
2024-02-05 23:00:00,-0.0,-0.0,448.0052631578947,447.9,100.0,0.10526315789473087
2024-02-06 00:00:00,-0.0,-0.0,724.2052631578947,724.1,100.0,0.10526315789473087
2024-02-06 01:00:00,-0.0,-0.0,238.10526315789474,238.0,100.0,0.10526315789473087
2024-02-06 02:00:00,-0.0,-0.0,189.60526315789474,189.5,100.0,0.10526315789473087
2024-02-06 03:00:00,-0.0,-0.0,123.70526315789472,123.6,100.0,0.10526315789473087
2024-02-06 04:00:00,-0.0,-0.0,128.90526315789475,128.8,100.0,0.10526315789473087
2024-02-06 05:00:00,-0.0,-0.0,276.60526315789474,276.5,100.0,0.10526315789473087
2024-02-06 06:00:00,-0.0,-0.0,160.80526315789473,160.7,100.0,0.10526315789473087
2024-02-06 07:00:00,0.04936862478239668,-0.0,93.85589453311232,93.8,100.0,0.10526315789473087
2024-02-06 08:00:00,8.88603948082565,-0.0,41.61922367706908,50.4,100.0,0.10526315789473087
2024-02-06 09:00:00,64.23676196071835,-0.0,58.968501197176366,123.1,100.0,0.10526315789473087
2024-02-06 10:00:00,266.30205154418945,-0.0,-0.0,119.6,239.26694896697998,146.70205154418946
2024-02-06 11:00:00,382.51524925231934,-0.0,-0.0,323.7,294.90216880771635,58.81524925231935
2024-02-06 12:00:00,374.27594502766925,-0.0,-0.0,416.4,254.58941441519445,-42.124054972330725
2024-02-06 13:00:00,341.44097222222223,-0.0,-0.0,476.1,126.40874861189036,-134.6590277777778
2024-02-06 14:00:00,333.59375,-0.0,12.640629091285803,373.9,100.0,-27.665620908714175
2024-02-06 15:00:00,179.3975694444444,-0.0,311.9076937134503,491.2,100.0,0.10526315789473087
2024-02-06 16:00:00,68.0694444444444,-0.0,776.4358187134503,844.4,100.0,0.10526315789473087
2024-02-06 17:00:00,5.9704861111111,-0.0,162.93477704678367,168.8,100.0,0.10526315789473087
2024-02-06 18:00:00,-0.0,-0.0,17.10526315789473,17.0,100.0,0.10526315789473087
2024-02-06 19:00:00,-0.0,-0.0,134.00526315789475,133.9,100.0,0.10526315789473087
2024-02-06 20:00:00,-0.0,0.133333333333332,195.6719298245614,195.7,100.0,0.10526315789473087
2024-02-06 21:00:00,-0.0,-0.0,525.3052631578947,525.2,100.0,0.10526315789473087
2024-02-06 22:00:00,-0.0,-0.0,981.9052631578946,981.8,100.0,0.10526315789473087
2024-02-06 23:00:00,-0.0,-0.0,272.90526315789475,272.8,100.0,0.10526315789473087
2024-02-07 00:00:00,-0.0,-0.0,545.8052631578947,545.7,100.0,0.10526315789473087
2024-02-07 01:00:00,-0.0,-0.0,329.40526315789475,329.3,100.0,0.10526315789473087
2024-02-07 02:00:00,-0.0,-0.0,134.10526315789474,134.0,100.0,0.10526315789473087
2024-02-07 03:00:00,-0.0,-0.0,163.30526315789473,163.2,100.0,0.10526315789473087
2024-02-07 04:00:00,-0.0,-0.0,164.10526315789474,164.0,100.0,0.10526315789473087
2024-02-07 05:00:00,-0.0,-0.0,172.70526315789473,172.6,100.0,0.10526315789473087
2024-02-07 06:00:00,-0.0,-0.0,79.50526315789473,79.4,100.0,0.10526315789473087
2024-02-07 07:00:00,0.06361685162925,-0.0,128.94164630626548,128.9,100.0,0.10526315789473087
2024-02-07 08:00:00,11.01085464366605,5.433333333333324,93.16107518089535,109.5,100.0,0.10526315789473087
2024-02-07 09:00:00,114.2262065410614,6.533333333333328,-0.0,36.2,180.231562880675,84.55953987439473
2024-02-07 10:00:00,273.98350715637207,9.0,-0.0,142.5,313.5106631163478,140.48350715637207
2024-02-07 11:00:00,368.6604923672146,7.733333333333328,-0.0,342.8,345.11128686875196,33.59382570054792
2024-02-07 12:00:00,372.94741577572296,5.066666666666665,14.385917557610355,592.4,154.7661755818832,-200.0
2024-02-07 13:00:00,366.9618055555556,2.866666666666656,-0.0,374.6,150.07845801741246,-4.7715277777777665
2024-02-07 14:00:00,314.0677083333333,7.866666666666661,16.209435990110478,390.7,100.0,-52.55618900988952
2024-02-07 15:00:00,197.6076388888889,7.3999999999999915,231.59762426900585,436.5,100.0,0.10526315789473087
2024-02-07 16:00:00,131.734375,9.3,223.4708881578947,364.4,100.0,0.10526315789473087
2024-02-07 17:00:00,12.80902777777775,8.25,206.646235380117,227.6,100.0,0.10526315789473087
2024-02-07 18:00:00,-0.0,8.599999999999993,-0.0,0.0,108.07,8.599999999999993
2024-02-07 19:00:00,-0.0,10.549999999999992,141.7690210526316,160.7,100.0,-8.380978947368417
2024-02-07 20:00:00,-0.0,8.899999999999991,47.905263157894744,56.7,100.0,0.10526315789473087
2024-02-07 21:00:00,-0.0,9.649999999999991,227.55526315789473,237.1,100.0,0.10526315789473087
2024-02-07 22:00:00,-0.0,8.599999999999993,912.9052631578946,921.4,100.0,0.10526315789473087
2024-02-07 23:00:00,-0.0,3.333333333333324,411.9719298245614,415.2,100.0,0.10526315789473087
2024-02-08 00:00:00,-0.0,6.466666666666656,519.138596491228,525.5,100.0,0.10526315789473087
2024-02-08 01:00:00,-0.0,9.499999999999991,340.5052631578947,349.9,100.0,0.10526315789473087
2024-02-08 02:00:00,-0.0,10.599999999999996,254.90526315789472,265.4,100.0,0.10526315789473087
2024-02-08 03:00:00,-0.0,6.8666666666666645,71.83859649122806,78.6,100.0,0.10526315789473087
2024-02-08 04:00:00,-0.0,9.349999999999993,65.35526315789473,74.6,100.0,0.10526315789473087
2024-02-08 05:00:00,-0.0,10.05,163.35526315789474,173.3,100.0,0.10526315789473087
2024-02-08 06:00:00,-0.0,1.4666666666666641,80.43859649122805,81.8,100.0,0.10526315789473087
2024-02-08 07:00:00,0.18259729284585,-0.0,80.12266586504887,80.2,100.0,0.10526315789473087
2024-02-08 08:00:00,23.0455363065832,5.799999999999995,16.159726851311532,44.9,100.0,0.10526315789473087
2024-02-08 09:00:00,132.27721121576093,2.266666666666656,-0.0,27.7,201.40168398830622,106.84387788242758
2024-02-08 10:00:00,299.10914633009173,3.866666666666664,-0.0,113.8,380.9173046512384,189.1758129967584
2024-02-08 11:00:00,386.43202145894367,5.799999999999995,-0.0,372.7,399.0918077325837,19.532021458943674
2024-02-08 12:00:00,390.2215931150648,6.933333333333324,-0.0,306.9,484.43489605082937,90.25492644839817
2024-02-08 13:00:00,381.45833333333337,1.7999999999999998,-0.0,569.2,307.30587782144516,-185.94166666666666
2024-02-08 14:00:00,346.64930555555554,0.06666666666666,-0.0,288.5,362.30374555473486,58.215972222222206
2024-02-08 15:00:00,226.26215277777774,-0.0,21.83784722222228,448.1,171.9414418091801,-200.0
2024-02-08 16:00:00,182.2378472222222,-0.0,-0.0,257.0,100.74545522848203,-74.7621527777778
2024-02-08 17:00:00,26.51215277777775,-0.0,257.20920535563954,284.4,100.0,-0.6786418665826869
2024-02-08 18:00:00,-0.0,-0.0,248.60526315789474,248.5,100.0,0.10526315789473087
2024-02-08 19:00:00,-0.0,1.2,45.00526315789473,46.1,100.0,0.10526315789473087
2024-02-08 20:00:00,-0.0,1.733333333333328,101.87192982456139,103.5,100.0,0.10526315789473087
2024-02-08 21:00:00,-0.0,0.266666666666664,262.23859649122807,262.4,100.0,0.10526315789473087
2024-02-08 22:00:00,-0.0,0.266666666666664,523.638596491228,523.8,100.0,0.10526315789473087
2024-02-08 23:00:00,-0.0,0.5999999999999881,330.6052631578948,331.1,100.0,0.10526315789473087
2024-02-09 00:00:00,-0.0,2.866666666666656,546.838596491228,549.6,100.0,0.10526315789473087
2024-02-09 01:00:00,-0.0,-0.0,134.80526315789473,134.7,100.0,0.10526315789473087
2024-02-09 02:00:00,-0.0,-0.0,135.10526315789474,135.0,100.0,0.10526315789473087
2024-02-09 03:00:00,-0.0,-0.0,247.90526315789475,247.8,100.0,0.10526315789473087
2024-02-09 04:00:00,-0.0,-0.0,16.60526315789473,16.5,100.0,0.10526315789473087
2024-02-09 05:00:00,-0.0,-0.0,125.60526315789473,125.5,100.0,0.10526315789473087
2024-02-09 06:00:00,-0.0,-0.0,39.10526315789473,39.0,100.0,0.10526315789473087
2024-02-09 07:00:00,0.06730486444815001,-0.0,86.43795829344658,86.4,100.0,0.10526315789473087
2024-02-09 08:00:00,4.00279805258225,-0.0,18.60246510531248,22.5,100.0,0.10526315789473087
2024-02-09 09:00:00,33.7943569653564,-0.0,200.31090619253834,234.0,100.0,0.10526315789473087
2024-02-09 10:00:00,162.11568342314825,-0.0,-0.0,111.6,147.88989925199084,50.51568342314826
